payment_id,order_id,amount,tax,provider,status,created_at,modified_at
1203,1203,21320.9,3837.76,TROY,Failed,2023-03-22 11:19:57,2023-03-22 14:08:57
1204,1204,23020.03,4143.61,MASTERCARD,Success,2023-11-03 16:05:41,2023-11-04 05:59:41
1205,1205,31170.48,5610.69,VISA,Pending,2022-05-30 20:29:37,2022-05-31 08:00:37
1206,1206,38118.82,6861.39,VISA,Success,2023-10-29 06:34:08,2023-10-29 21:20:08
1207,1207,40504.47,7290.8,TROY,Failed,2022-12-17 13:55:43,2022-12-18 04:13:43
1208,1208,29186.65,5253.6,MASTERCARD,Failed,2023-08-04 08:13:21,2023-08-05 00:10:21
1209,1209,6001.47,1080.26,MASTERCARD,Failed,2023-06-05 00:57:17,2023-06-05 22:58:17
1210,1210,19971.8,3594.92,TROY,Success,2022-03-15 21:53:34,2022-03-16 13:41:34
1211,1211,25052.87,4509.52,MASTERCARD,Pending,2023-12-22 07:03:37,2023-12-23 01:40:37
1212,1212,41329.36,7439.28,VISA,Failed,2022-02-01 03:16:07,2022-02-01 14:07:07
1213,1213,27448.66,4940.76,MASTERCARD,Pending,2022-03-26 20:51:34,2022-03-27 20:00:34
1214,1214,34361.88,6185.14,MASTERCARD,Success,2022-09-03 20:47:26,2022-09-04 11:32:26
1215,1215,8827.42,1588.94,VISA,Failed,2023-07-11 16:23:48,2023-07-11 17:03:48
1216,1216,17196.3,3095.33,TROY,Pending,2022-12-22 10:11:04,2022-12-22 11:39:04
1217,1217,32991.91,5938.54,MASTERCARD,Pending,2023-11-20 13:02:06,2023-11-20 23:27:06
1218,1218,6286.89,1131.64,VISA,Failed,2023-07-13 10:43:21,2023-07-14 03:08:21
1219,1219,40652.26,7317.41,VISA,Failed,2023-04-08 02:35:40,2023-04-08 02:57:40
1220,1220,14931.66,2687.7,MASTERCARD,Failed,2023-12-11 03:22:27,2023-12-11 18:11:27
1221,1221,32352.85,5823.51,TROY,Failed,2022-08-12 14:18:29,2022-08-13 09:18:29
1222,1222,11211.54,2018.08,MASTERCARD,Failed,2022-11-09 04:57:36,2022-11-09 09:32:36
1223,1223,39186.37,7053.55,MASTERCARD,Success,2022-12-17 15:50:45,2022-12-18 03:43:45
1224,1224,3605.11,648.92,TROY,Pending,2022-04-01 05:35:33,2022-04-01 15:59:33
1225,1225,40507.84,7291.41,VISA,Pending,2023-10-24 07:14:19,2023-10-24 08:39:19
1226,1226,31579.59,5684.33,TROY,Failed,2023-06-28 08:00:12,2023-06-28 21:34:12
1227,1227,45412.26,8174.21,VISA,Success,2023-09-13 18:05:56,2023-09-14 06:12:56
1228,1228,24161.85,4349.13,MASTERCARD,Success,2023-05-29 22:24:56,2023-05-30 04:01:56
1229,1229,47887.47,8619.74,MASTERCARD,Success,2023-10-06 04:48:09,2023-10-07 03:11:09
1230,1230,15558.39,2800.51,VISA,Pending,2023-06-14 23:33:02,2023-06-15 07:00:02
1231,1231,5532.24,995.8,VISA,Pending,2022-02-01 15:38:25,2022-02-02 06:47:25
1232,1232,24185.41,4353.37,TROY,Success,2023-02-19 01:03:28,2023-02-19 12:26:28
1233,1233,8499.13,1529.84,VISA,Success,2023-01-02 14:45:40,2023-01-02 17:55:40
1234,1234,18344.19,3301.95,MASTERCARD,Failed,2023-03-22 06:21:20,2023-03-23 05:32:20
1235,1235,2275.27,409.55,TROY,Success,2022-07-31 15:59:53,2022-08-01 15:48:53
1236,1236,5414.51,974.61,TROY,Failed,2022-10-05 14:49:47,2022-10-06 10:40:47
1237,1237,21109.86,3799.77,VISA,Pending,2022-02-20 03:32:55,2022-02-21 03:21:55
1238,1238,30964.32,5573.58,TROY,Failed,2023-01-15 23:35:59,2023-01-16 03:06:59
1239,1239,23416.1,4214.9,VISA,Failed,2023-11-02 04:59:01,2023-11-02 21:49:01
1240,1240,26845.82,4832.25,MASTERCARD,Success,2023-12-15 01:47:17,2023-12-16 01:32:17
1241,1241,9432.57,1697.86,TROY,Success,2023-04-13 01:52:55,2023-04-14 01:30:55
1242,1242,45918.36,8265.3,TROY,Success,2022-12-29 15:53:29,2022-12-30 05:33:29
1243,1243,27534.46,4956.2,MASTERCARD,Failed,2023-01-29 23:26:11,2023-01-30 13:51:11
1244,1244,23987.77,4317.8,VISA,Success,2022-03-07 12:37:31,2022-03-07 21:33:31
1245,1245,29016.73,5223.01,VISA,Failed,2023-09-24 03:54:52,2023-09-24 10:04:52
1246,1246,40043.22,7207.78,TROY,Failed,2023-01-14 00:52:37,2023-01-14 10:17:37
1247,1247,37883.05,6818.95,TROY,Pending,2022-04-13 16:41:18,2022-04-14 02:07:18
1248,1248,17472.31,3145.02,VISA,Success,2022-05-02 14:34:04,2022-05-02 22:48:04
1249,1249,28355.41,5103.97,VISA,Pending,2022-10-31 23:04:55,2022-11-01 19:22:55
1250,1250,34470.87,6204.76,MASTERCARD,Failed,2023-03-25 12:19:17,2023-03-26 04:11:17
1251,1251,26556.74,4780.21,VISA,Failed,2023-05-08 11:42:01,2023-05-08 14:49:01
1252,1252,44662.43,8039.24,VISA,Failed,2023-05-30 07:54:29,2023-05-30 13:54:29
1253,1253,31587.09,5685.68,VISA,Failed,2023-02-04 09:36:21,2023-02-04 10:52:21
1254,1254,30166.85,5430.03,MASTERCARD,Pending,2023-03-23 13:40:26,2023-03-24 10:29:26
1255,1255,34354.81,6183.87,MASTERCARD,Success,2022-10-17 04:44:33,2022-10-17 14:18:33
1256,1256,6816.02,1226.88,MASTERCARD,Success,2023-04-14 19:55:26,2023-04-15 00:14:26
1257,1257,35390.14,6370.23,VISA,Failed,2023-09-09 01:40:42,2023-09-10 00:54:42
1258,1258,13139.44,2365.1,MASTERCARD,Failed,2023-06-24 23:39:51,2023-06-25 22:48:51
1259,1259,31431.55,5657.68,MASTERCARD,Failed,2022-06-25 13:02:01,2022-06-25 17:37:01
1260,1260,11688.01,2103.84,TROY,Pending,2022-06-23 10:21:29,2022-06-23 12:05:29
1261,1261,41414.86,7454.67,MASTERCARD,Pending,2022-01-25 04:49:19,2022-01-25 11:46:19
1262,1262,37671.05,6780.79,MASTERCARD,Success,2023-08-19 17:55:39,2023-08-19 19:46:39
1263,1263,26852.01,4833.36,MASTERCARD,Failed,2023-06-01 15:29:13,2023-06-02 12:26:13
1264,1264,42354.07,7623.73,VISA,Pending,2023-06-26 12:34:17,2023-06-27 01:00:17
1265,1265,17105.84,3079.05,MASTERCARD,Success,2022-12-24 21:39:32,2022-12-25 15:30:32
1266,1266,21199.57,3815.92,TROY,Failed,2022-12-09 18:14:31,2022-12-10 04:56:31
1267,1267,47933.61,8628.05,VISA,Success,2022-09-26 12:06:11,2022-09-27 04:51:11
1268,1268,20221.35,3639.84,TROY,Pending,2022-01-17 10:28:26,2022-01-18 05:03:26
1269,1269,44283.11,7970.96,TROY,Pending,2022-01-10 05:18:07,2022-01-10 16:48:07
1270,1270,41319.34,7437.48,MASTERCARD,Pending,2022-05-31 19:13:07,2022-05-31 20:52:07
1271,1271,35489.4,6388.09,TROY,Success,2023-08-18 16:48:37,2023-08-19 06:47:37
1272,1272,49885.99,8979.48,VISA,Failed,2022-10-18 14:36:38,2022-10-18 21:40:38
1273,1273,11346.13,2042.3,MASTERCARD,Success,2023-07-02 22:39:33,2023-07-03 05:10:33
1274,1274,39018.82,7023.39,VISA,Failed,2022-06-12 16:19:09,2022-06-13 14:11:09
1275,1275,31041.24,5587.42,TROY,Failed,2023-06-10 16:40:38,2023-06-11 11:19:38
1276,1276,45785.61,8241.41,VISA,Success,2022-11-20 04:57:11,2022-11-20 11:45:11
1277,1277,4595.22,827.14,MASTERCARD,Success,2023-03-19 05:38:23,2023-03-20 03:46:23
1278,1278,38216.89,6879.04,MASTERCARD,Pending,2023-02-09 08:29:21,2023-02-09 20:07:21
1279,1279,41800.82,7524.15,VISA,Success,2022-10-18 20:19:41,2022-10-19 07:58:41
1280,1280,30407.63,5473.37,MASTERCARD,Pending,2022-06-20 01:33:49,2022-06-20 12:15:49
1281,1281,30878.08,5558.05,TROY,Failed,2022-04-16 18:22:00,2022-04-17 01:31:00
1282,1282,25495.52,4589.19,MASTERCARD,Failed,2023-04-23 02:11:55,2023-04-24 01:59:55
1283,1283,47764.32,8597.58,MASTERCARD,Failed,2022-02-27 21:48:22,2022-02-28 06:27:22
1284,1284,45164.59,8129.63,MASTERCARD,Pending,2022-04-20 06:26:24,2022-04-20 07:15:24
1285,1285,32392.97,5830.73,VISA,Failed,2022-07-19 14:09:40,2022-07-20 12:07:40
1286,1286,23363.85,4205.49,MASTERCARD,Success,2023-11-08 16:17:01,2023-11-09 11:10:01
1287,1287,8686.65,1563.6,VISA,Failed,2022-04-21 16:27:25,2022-04-22 01:05:25
1288,1288,22363.91,4025.5,VISA,Failed,2023-09-21 19:28:13,2023-09-22 18:23:13
1289,1289,21506.98,3871.26,MASTERCARD,Failed,2022-02-27 00:32:49,2022-02-27 04:27:49
1290,1290,24694.12,4444.94,VISA,Success,2023-11-02 12:23:56,2023-11-02 16:10:56
1291,1291,47305.65,8515.02,TROY,Success,2023-05-03 21:15:06,2023-05-04 20:59:06
1292,1292,26128.04,4703.05,MASTERCARD,Success,2022-09-14 19:51:54,2022-09-15 02:11:54
1293,1293,13184.84,2373.27,VISA,Success,2022-10-01 15:57:00,2022-10-02 03:50:00
1294,1294,28124.32,5062.38,TROY,Pending,2023-02-11 02:23:31,2023-02-12 00:02:31
1295,1295,38783.15,6980.97,VISA,Failed,2023-06-06 11:51:58,2023-06-07 10:30:58
1296,1296,45299.89,8153.98,TROY,Pending,2023-06-27 11:53:37,2023-06-28 04:41:37
1297,1297,4534.77,816.26,TROY,Pending,2022-06-25 08:39:10,2022-06-26 00:08:10
1298,1298,26744.14,4813.95,MASTERCARD,Pending,2022-08-26 15:21:28,2022-08-27 08:02:28
1299,1299,29268.48,5268.33,TROY,Success,2023-10-14 11:03:57,2023-10-14 18:08:57
1300,1300,28084.08,5055.13,MASTERCARD,Pending,2022-03-29 05:11:34,2022-03-29 10:13:34
1301,1301,4822.99,868.14,MASTERCARD,Success,2023-02-18 09:30:15,2023-02-19 03:53:15
1302,1302,11811.1,2126.0,TROY,Pending,2023-11-12 00:37:20,2023-11-12 02:05:20
1303,1303,23254.39,4185.79,TROY,Failed,2022-08-28 00:19:21,2022-08-28 04:53:21
1304,1304,49482.11,8906.78,VISA,Pending,2023-05-25 15:55:18,2023-05-25 18:00:18
1305,1305,15917.01,2865.06,TROY,Success,2022-12-23 23:57:01,2022-12-24 13:32:01
1306,1306,7471.55,1344.88,TROY,Success,2023-01-30 03:55:08,2023-01-30 22:03:08
1307,1307,21647.73,3896.59,MASTERCARD,Pending,2022-02-11 08:44:05,2022-02-11 15:47:05
1308,1308,16903.64,3042.66,TROY,Failed,2022-07-28 07:30:40,2022-07-28 12:47:40
1309,1309,42616.2,7670.92,VISA,Failed,2022-09-02 04:25:38,2022-09-02 23:21:38
1310,1310,3968.84,714.39,VISA,Pending,2023-08-08 04:49:38,2023-08-08 12:37:38
1311,1311,28852.71,5193.49,VISA,Success,2023-01-30 09:26:40,2023-01-30 21:00:40
1312,1312,47361.17,8525.01,VISA,Pending,2023-07-18 11:28:37,2023-07-19 07:39:37
1313,1313,4492.42,808.64,VISA,Pending,2023-02-01 23:17:38,2023-02-02 03:41:38
1314,1314,22615.15,4070.73,VISA,Success,2022-04-11 12:20:19,2022-04-12 07:58:19
1315,1315,43610.26,7849.85,TROY,Failed,2023-10-07 04:31:50,2023-10-08 04:27:50
1316,1316,35820.73,6447.73,MASTERCARD,Failed,2023-04-15 03:31:26,2023-04-15 06:08:26
1317,1317,40446.9,7280.44,MASTERCARD,Success,2023-04-28 02:33:29,2023-04-29 01:18:29
1318,1318,7557.9,1360.42,MASTERCARD,Failed,2022-05-05 01:59:01,2022-05-05 16:11:01
1319,1319,35318.46,6357.32,TROY,Success,2023-08-28 20:33:57,2023-08-29 00:14:57
1320,1320,38357.98,6904.44,TROY,Success,2022-03-27 06:17:56,2022-03-27 14:13:56
1321,1321,32743.78,5893.88,VISA,Pending,2023-01-12 13:18:44,2023-01-12 13:21:44
1322,1322,13494.83,2429.07,MASTERCARD,Pending,2022-09-30 15:16:59,2022-10-01 06:08:59
1323,1323,15145.99,2726.28,VISA,Pending,2022-06-08 04:25:00,2022-06-08 18:48:00
1324,1324,11166.86,2010.03,TROY,Failed,2022-06-25 23:31:29,2022-06-26 06:27:29
1325,1325,34915.81,6284.85,MASTERCARD,Failed,2023-07-26 05:26:45,2023-07-26 18:36:45
1326,1326,16797.39,3023.53,TROY,Pending,2022-02-15 12:50:48,2022-02-16 00:20:48
1327,1327,46328.38,8339.11,MASTERCARD,Failed,2022-10-05 02:20:25,2022-10-05 13:07:25
1328,1328,35469.84,6384.57,TROY,Pending,2023-05-18 18:00:16,2023-05-19 17:44:16
1329,1329,6931.46,1247.66,MASTERCARD,Failed,2022-04-23 19:52:25,2022-04-24 15:30:25
1330,1330,3003.33,540.6,TROY,Failed,2022-07-19 12:09:51,2022-07-19 18:39:51
1331,1331,4778.93,860.21,MASTERCARD,Pending,2023-12-29 05:03:29,2023-12-29 17:24:29
1332,1332,27325.16,4918.53,MASTERCARD,Success,2022-03-03 02:47:49,2022-03-03 11:23:49
1333,1333,34643.57,6235.84,TROY,Failed,2023-04-07 03:14:22,2023-04-08 02:05:22
1334,1334,44787.08,8061.67,TROY,Failed,2023-03-01 16:08:09,2023-03-01 16:50:09
1335,1335,35498.75,6389.77,TROY,Pending,2022-08-21 16:25:17,2022-08-22 00:54:17
1336,1336,25021.19,4503.81,TROY,Failed,2022-03-15 22:38:18,2022-03-16 03:44:18
1337,1337,4956.97,892.25,MASTERCARD,Failed,2023-10-21 09:56:32,2023-10-21 22:09:32
1338,1338,47892.18,8620.59,MASTERCARD,Success,2022-10-14 04:57:01,2022-10-14 06:42:01
1339,1339,37392.78,6730.7,TROY,Success,2022-10-14 08:06:36,2022-10-15 07:26:36
1340,1340,22787.73,4101.79,TROY,Pending,2023-08-18 07:56:27,2023-08-18 18:28:27
1341,1341,34861.9,6275.14,TROY,Failed,2023-09-09 14:47:54,2023-09-10 08:36:54
1342,1342,11371.5,2046.87,VISA,Success,2022-03-31 07:35:31,2022-03-31 14:51:31
1343,1343,36291.4,6532.45,MASTERCARD,Failed,2023-01-23 01:34:32,2023-01-23 23:10:32
1344,1344,46968.75,8454.38,VISA,Pending,2022-09-15 08:34:13,2022-09-16 07:02:13
1345,1345,36417.23,6555.1,TROY,Failed,2022-06-15 16:28:57,2022-06-16 13:06:57
1346,1346,14870.31,2676.66,TROY,Failed,2023-05-17 00:07:32,2023-05-17 12:27:32
1347,1347,12131.25,2183.62,MASTERCARD,Failed,2022-09-14 03:42:06,2022-09-14 19:23:06
1348,1348,6799.55,1223.92,TROY,Success,2022-08-28 07:39:41,2022-08-29 00:05:41
1349,1349,45467.15,8184.09,MASTERCARD,Success,2023-08-24 01:18:21,2023-08-24 07:01:21
1350,1350,38560.68,6940.92,MASTERCARD,Success,2023-05-20 13:42:18,2023-05-20 15:36:18
1351,1351,17032.14,3065.79,VISA,Pending,2023-11-30 05:55:26,2023-11-30 08:43:26
1352,1352,38680.0,6962.4,MASTERCARD,Success,2022-07-30 18:48:24,2022-07-31 00:31:24
1353,1353,38361.89,6905.14,TROY,Pending,2023-09-27 10:30:39,2023-09-27 22:20:39
1354,1354,752.9,135.52,VISA,Success,2022-05-05 00:44:58,2022-05-05 03:28:58
1355,1355,14444.33,2599.98,VISA,Failed,2022-06-03 16:34:55,2022-06-04 10:43:55
1356,1356,18631.7,3353.71,MASTERCARD,Pending,2023-03-06 23:36:18,2023-03-07 15:52:18
1357,1357,32966.85,5934.03,MASTERCARD,Success,2023-08-13 03:50:21,2023-08-13 12:47:21
1358,1358,1017.49,183.15,TROY,Failed,2022-08-22 17:32:59,2022-08-23 02:17:59
1359,1359,7884.15,1419.15,TROY,Success,2023-08-29 17:11:40,2023-08-30 00:39:40
1360,1360,9119.13,1641.44,MASTERCARD,Pending,2022-01-30 05:53:00,2022-01-31 00:35:00
1361,1361,8690.6,1564.31,TROY,Failed,2022-12-30 04:16:22,2022-12-31 03:58:22
1362,1362,22575.81,4063.65,VISA,Pending,2023-12-11 20:15:35,2023-12-12 09:07:35
1363,1363,42232.59,7601.87,TROY,Pending,2022-05-19 01:16:28,2022-05-20 00:29:28
1364,1364,48952.3,8811.41,TROY,Pending,2022-03-18 04:58:34,2022-03-18 10:00:34
1365,1365,48352.29,8703.41,MASTERCARD,Failed,2023-09-01 19:19:30,2023-09-02 03:09:30
1366,1366,10989.86,1978.17,MASTERCARD,Pending,2023-06-01 04:44:20,2023-06-01 14:11:20
1367,1367,24261.03,4366.99,TROY,Pending,2023-06-30 04:34:55,2023-06-30 11:53:55
1368,1368,33427.06,6016.87,MASTERCARD,Failed,2023-06-18 03:49:43,2023-06-18 11:05:43
1369,1369,33387.55,6009.76,TROY,Success,2023-01-25 07:21:49,2023-01-26 06:50:49
1370,1370,46494.52,8369.01,MASTERCARD,Success,2023-10-30 21:34:41,2023-10-31 11:42:41
1371,1371,17835.61,3210.41,TROY,Success,2022-05-29 08:33:34,2022-05-29 23:33:34
1372,1372,1765.67,317.82,VISA,Success,2023-11-16 05:42:24,2023-11-17 01:17:24
1373,1373,3721.84,669.93,VISA,Pending,2022-01-03 07:37:15,2022-01-03 22:55:15
1374,1374,7840.21,1411.24,VISA,Success,2023-01-15 07:25:04,2023-01-15 13:09:04
1375,1375,13257.05,2386.27,MASTERCARD,Failed,2023-02-23 04:50:34,2023-02-24 02:51:34
1376,1376,40354.39,7263.79,TROY,Failed,2023-02-05 23:40:44,2023-02-06 06:46:44
1377,1377,28967.9,5214.22,TROY,Pending,2022-12-11 16:50:34,2022-12-12 15:03:34
1378,1378,46920.38,8445.67,TROY,Success,2022-08-02 12:07:19,2022-08-03 05:42:19
1379,1379,3755.36,675.96,MASTERCARD,Failed,2022-03-12 19:36:24,2022-03-13 05:01:24
1380,1380,43239.58,7783.12,MASTERCARD,Pending,2023-12-23 02:03:46,2023-12-23 06:06:46
1381,1381,4955.14,891.93,MASTERCARD,Failed,2023-08-14 01:09:28,2023-08-14 11:32:28
1382,1382,19037.38,3426.73,TROY,Success,2023-04-26 09:59:09,2023-04-26 10:51:09
1383,1383,33657.45,6058.34,VISA,Success,2022-07-28 18:49:09,2022-07-28 23:33:09
1384,1384,3859.11,694.64,VISA,Pending,2022-03-04 21:19:24,2022-03-05 08:12:24
1385,1385,13790.2,2482.24,MASTERCARD,Pending,2023-05-09 16:52:25,2023-05-09 17:39:25
1386,1386,19036.54,3426.58,MASTERCARD,Failed,2023-06-25 10:13:33,2023-06-26 01:18:33
1387,1387,27553.56,4959.64,TROY,Pending,2023-08-20 23:36:21,2023-08-21 08:21:21
1388,1388,29059.67,5230.74,MASTERCARD,Pending,2022-07-03 01:41:13,2022-07-03 06:21:13
1389,1389,46505.5,8370.99,TROY,Success,2023-12-09 10:18:29,2023-12-10 10:07:29
1390,1390,42572.58,7663.06,TROY,Failed,2023-08-12 22:23:35,2023-08-13 11:04:35
1391,1391,48556.89,8740.24,MASTERCARD,Success,2023-05-13 06:53:14,2023-05-13 11:53:14
1392,1392,16090.52,2896.29,VISA,Failed,2023-02-14 20:09:29,2023-02-15 08:57:29
1393,1393,2926.19,526.71,MASTERCARD,Success,2022-01-09 11:02:12,2022-01-10 02:18:12
1394,1394,30758.33,5536.5,VISA,Failed,2022-08-02 12:14:50,2022-08-03 01:08:50
1395,1395,39187.19,7053.69,VISA,Failed,2023-05-30 01:31:49,2023-05-30 22:08:49
1396,1396,39189.02,7054.02,VISA,Success,2022-10-28 18:33:36,2022-10-29 15:50:36
1397,1397,39748.91,7154.8,MASTERCARD,Success,2023-04-25 07:43:50,2023-04-25 11:58:50
1398,1398,203.86,36.69,VISA,Failed,2022-11-16 14:56:52,2022-11-16 18:45:52
1399,1399,1844.94,332.09,TROY,Failed,2023-04-04 15:36:30,2023-04-04 17:12:30
1400,1400,32433.65,5838.06,MASTERCARD,Pending,2022-08-13 11:14:16,2022-08-13 12:31:16
1401,1401,7356.91,1324.24,VISA,Pending,2022-11-22 00:24:17,2022-11-22 09:50:17
1402,1402,10940.55,1969.3,TROY,Success,2022-08-25 21:12:53,2022-08-26 11:44:53
1403,1403,3954.49,711.81,VISA,Failed,2022-07-02 17:59:26,2022-07-02 21:47:26
1404,1404,11470.22,2064.64,MASTERCARD,Pending,2022-04-14 17:55:47,2022-04-15 10:15:47
1405,1405,37597.6,6767.57,VISA,Pending,2023-10-11 10:17:15,2023-10-11 20:43:15
1406,1406,406.62,73.19,VISA,Success,2023-12-28 13:20:01,2023-12-29 10:59:01
1407,1407,8240.52,1483.29,MASTERCARD,Pending,2023-02-11 11:53:17,2023-02-12 08:19:17
1408,1408,32143.92,5785.91,TROY,Failed,2023-10-26 10:54:31,2023-10-26 19:54:31
1409,1409,25908.13,4663.46,VISA,Pending,2022-11-20 16:10:51,2022-11-21 01:44:51
1410,1410,2136.36,384.54,TROY,Success,2022-07-20 07:51:36,2022-07-20 21:48:36
1411,1411,7613.5,1370.43,TROY,Pending,2023-05-16 05:23:01,2023-05-17 02:58:01
1412,1412,3211.74,578.11,VISA,Pending,2023-07-29 00:49:41,2023-07-29 18:55:41
1413,1413,11610.83,2089.95,TROY,Pending,2023-03-04 16:51:50,2023-03-05 14:49:50
1414,1414,3027.38,544.93,MASTERCARD,Pending,2023-10-01 18:51:24,2023-10-02 17:44:24
1415,1415,31619.95,5691.59,MASTERCARD,Success,2023-02-24 10:01:37,2023-02-25 00:41:37
1416,1416,36010.67,6481.92,MASTERCARD,Success,2023-09-30 02:39:55,2023-10-01 00:46:55
1417,1417,41778.39,7520.11,TROY,Success,2022-06-13 12:48:05,2022-06-14 04:04:05
1418,1418,47535.24,8556.34,VISA,Pending,2023-08-11 13:46:27,2023-08-11 18:45:27
1419,1419,20751.81,3735.33,TROY,Failed,2022-04-27 09:36:00,2022-04-28 04:07:00
1420,1420,47838.15,8610.87,VISA,Success,2022-11-03 06:13:50,2022-11-03 23:39:50
1421,1421,14742.49,2653.65,TROY,Success,2022-05-26 14:39:59,2022-05-27 14:33:59
1422,1422,33219.85,5979.57,VISA,Success,2022-10-14 15:33:42,2022-10-15 03:36:42
1423,1423,502.87,90.52,VISA,Success,2022-10-23 23:39:10,2022-10-24 15:22:10
1424,1424,37630.98,6773.58,MASTERCARD,Failed,2022-06-12 21:52:45,2022-06-13 00:00:45
1425,1425,16698.18,3005.67,TROY,Failed,2023-11-22 01:40:58,2023-11-22 13:25:58
1426,1426,19986.78,3597.62,MASTERCARD,Failed,2022-01-25 11:43:29,2022-01-26 08:19:29
1427,1427,702.33,126.42,MASTERCARD,Failed,2022-10-18 15:57:08,2022-10-18 16:52:08
1428,1428,24085.14,4335.33,VISA,Failed,2022-10-08 05:33:43,2022-10-08 10:30:43
1429,1429,14698.81,2645.79,MASTERCARD,Pending,2023-10-11 18:38:42,2023-10-11 23:06:42
1430,1430,34652.18,6237.39,VISA,Pending,2023-10-23 09:33:55,2023-10-23 11:31:55
1431,1431,47630.07,8573.41,MASTERCARD,Failed,2022-05-11 04:35:16,2022-05-11 09:03:16
1432,1432,17942.62,3229.67,MASTERCARD,Failed,2023-06-18 13:05:24,2023-06-19 08:55:24
1433,1433,40771.79,7338.92,VISA,Success,2023-09-01 21:08:08,2023-09-02 08:09:08
1434,1434,12486.89,2247.64,TROY,Failed,2023-06-26 10:28:17,2023-06-26 17:13:17
1435,1435,10102.65,1818.48,MASTERCARD,Pending,2022-10-19 12:55:46,2022-10-19 13:42:46
1436,1436,45412.76,8174.3,MASTERCARD,Failed,2022-08-20 14:05:21,2022-08-21 03:09:21
1437,1437,5293.17,952.77,TROY,Failed,2022-07-29 05:38:35,2022-07-30 01:06:35
1438,1438,38907.2,7003.3,MASTERCARD,Failed,2023-06-13 12:09:56,2023-06-14 01:44:56
1439,1439,24910.63,4483.91,VISA,Pending,2022-09-23 18:31:19,2022-09-23 23:07:19
1440,1440,7863.84,1415.49,VISA,Failed,2022-08-15 18:20:43,2022-08-16 00:09:43
1441,1441,18653.02,3357.54,TROY,Failed,2023-03-05 03:47:07,2023-03-05 18:26:07
1442,1442,33132.02,5963.76,VISA,Pending,2023-07-01 23:29:28,2023-07-02 19:06:28
1443,1443,37534.9,6756.28,MASTERCARD,Failed,2022-10-24 08:56:15,2022-10-25 01:11:15
1444,1444,33314.01,5996.52,MASTERCARD,Failed,2023-02-03 05:41:34,2023-02-03 12:06:34
1445,1445,4583.51,825.03,VISA,Failed,2022-10-08 06:46:00,2022-10-08 09:02:00
1446,1446,44504.65,8010.84,TROY,Failed,2022-10-11 10:58:58,2022-10-12 10:42:58
1447,1447,11755.57,2116.0,TROY,Failed,2023-05-30 04:06:19,2023-05-30 07:42:19
1448,1448,18021.36,3243.84,MASTERCARD,Pending,2023-04-11 13:25:36,2023-04-12 00:09:36
1449,1449,35836.46,6450.56,VISA,Failed,2023-05-16 11:34:53,2023-05-17 10:23:53
1450,1450,19411.41,3494.05,VISA,Failed,2023-11-20 05:09:00,2023-11-20 18:02:00
1451,1451,13575.6,2443.61,VISA,Pending,2022-05-10 13:33:20,2022-05-11 07:37:20
1452,1452,24547.64,4418.58,MASTERCARD,Pending,2023-05-10 10:42:47,2023-05-11 10:05:47
1453,1453,38499.11,6929.84,TROY,Pending,2023-04-05 15:13:19,2023-04-06 06:05:19
1454,1454,11090.26,1996.25,TROY,Success,2023-09-16 07:27:17,2023-09-16 18:48:17
1455,1455,44341.2,7981.42,TROY,Pending,2022-06-09 22:32:30,2022-06-10 13:56:30
1456,1456,18106.81,3259.23,TROY,Failed,2022-05-22 19:04:15,2022-05-23 08:35:15
1457,1457,39295.58,7073.2,TROY,Failed,2023-11-29 01:30:42,2023-11-29 17:36:42
1458,1458,16988.05,3057.85,TROY,Failed,2022-07-05 21:02:03,2022-07-06 03:32:03
1459,1459,31935.91,5748.46,TROY,Success,2023-08-11 10:16:07,2023-08-11 18:09:07
1460,1460,37081.03,6674.59,TROY,Failed,2022-07-30 10:08:45,2022-07-31 01:16:45
1461,1461,23683.21,4262.98,TROY,Failed,2023-12-29 17:29:11,2023-12-30 02:19:11
1462,1462,46314.64,8336.64,MASTERCARD,Success,2022-11-10 00:19:40,2022-11-10 18:15:40
1463,1463,11873.01,2137.14,MASTERCARD,Success,2023-11-03 11:05:06,2023-11-03 19:19:06
1464,1464,5596.98,1007.46,MASTERCARD,Failed,2023-03-20 13:06:09,2023-03-21 09:47:09
1465,1465,34332.5,6179.85,MASTERCARD,Failed,2022-12-27 11:48:54,2022-12-27 23:16:54
1466,1466,48353.05,8703.55,VISA,Pending,2022-03-27 02:30:28,2022-03-27 15:16:28
1467,1467,39804.18,7164.75,VISA,Pending,2022-02-04 04:53:58,2022-02-05 04:00:58
1468,1468,16315.54,2936.8,TROY,Failed,2023-02-16 20:38:08,2023-02-17 10:36:08
1469,1469,11143.94,2005.91,TROY,Success,2022-12-11 14:47:19,2022-12-12 04:05:19
1470,1470,36360.95,6544.97,TROY,Success,2022-02-14 19:13:46,2022-02-14 23:37:46
1471,1471,16025.49,2884.59,TROY,Success,2023-08-08 11:26:41,2023-08-08 15:44:41
1472,1472,16650.62,2997.11,TROY,Failed,2022-06-24 15:48:43,2022-06-24 17:00:43
1473,1473,33704.49,6066.81,TROY,Success,2023-04-19 22:44:28,2023-04-20 04:31:28
1474,1474,7513.66,1352.46,MASTERCARD,Failed,2022-11-19 01:34:16,2022-11-19 11:47:16
1475,1475,18862.16,3395.19,VISA,Pending,2022-12-18 17:31:55,2022-12-19 08:07:55
